85	1000	2	20
32	0	20	0	0	31	0	1	0	14	1	3	1	59	0	17	0	6	0	60	1	61	1	7	1	8	1	62	0	10	0	25	1	12	1	43	0	19	0	26	0	28	0	
33	1	20	0	1	31	1	1	1	14	1	3	1	59	1	17	1	6	0	60	1	61	1	7	1	8	0	62	1	10	1	25	1	12	0	43	1	19	1	26	1	28	1	
34	1	20	0	0	31	1	1	0	14	0	3	1	59	1	17	1	6	0	60	1	61	1	7	1	8	1	62	0	10	1	25	0	12	1	43	1	19	1	26	0	28	1	
35	0	20	0	1	31	1	1	0	14	0	3	1	59	0	17	0	6	0	60	0	61	1	7	1	8	0	62	0	10	0	25	0	12	1	43	0	19	0	26	0	28	0	
36	0	20	0	1	31	0	1	1	14	1	3	1	59	0	17	0	6	0	60	0	61	0	7	0	8	1	62	0	10	0	25	0	12	1	43	0	19	0	26	0	28	0	
37	1	20	0	0	31	1	1	1	14	0	3	1	59	1	17	1	6	0	60	1	61	1	7	1	8	0	62	1	10	1	25	0	12	0	43	1	19	1	26	1	28	1	
38	1	20	0	1	31	0	1	1	14	1	3	1	59	1	17	0	6	0	60	1	61	1	7	1	8	1	62	0	10	0	25	0	12	1	43	1	19	1	26	1	28	1	
39	1	20	0	1	31	1	1	1	14	1	3	1	59	1	17	0	6	0	60	1	61	1	7	1	8	0	62	1	10	0	25	0	12	0	43	0	19	1	26	1	28	1	
40	1	20	0	0	84	1	1	1	11	1	3	1	32	1	17	1	6	1	61	1	7	1	8	1	15	1	10	1	34	1	12	1	40	1	19	1	26	1	70	0	28	1	
41	0	20	0	0	84	0	1	0	11	0	3	1	32	0	17	0	6	1	61	0	7	0	8	1	15	0	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
42	1	20	0	1	84	0	1	0	11	1	3	1	32	0	17	1	6	1	61	1	7	1	8	1	15	1	10	0	34	1	12	1	40	1	19	1	26	1	70	1	28	1	
43	1	20	0	0	84	1	1	1	11	1	3	1	32	0	17	1	6	1	61	1	7	1	8	0	15	1	10	1	34	1	12	0	40	1	19	1	26	1	70	1	28	1	
44	0	20	0	1	84	0	1	0	11	0	3	1	32	1	17	0	6	1	61	0	7	0	8	0	15	0	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
45	0	20	0	1	84	0	1	1	11	0	3	1	32	1	17	0	6	1	61	0	7	1	8	1	15	0	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
46	1	20	0	0	84	1	1	0	11	1	3	1	32	1	17	0	6	1	61	1	7	1	8	0	15	0	10	1	34	1	12	0	40	1	19	1	26	1	70	1	28	1	
47	0	20	0	1	84	0	1	0	11	0	3	1	32	1	17	0	6	1	61	0	7	0	8	1	15	1	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
48	1	20	0	0	84	1	1	1	11	1	3	1	32	1	17	1	6	1	61	1	7	1	8	0	15	1	10	1	34	1	12	1	40	1	19	1	26	1	70	1	28	1	
49	1	20	0	1	84	1	1	0	11	1	3	1	32	0	17	1	6	1	61	1	7	1	8	1	15	1	10	1	34	1	12	1	40	1	19	1	26	1	70	1	28	1	
50	0	20	0	1	84	0	1	1	11	0	3	1	32	0	17	0	6	1	61	0	7	1	8	0	15	0	10	0	34	0	12	0	40	0	19	0	26	0	70	0	28	0	
51	0	20	0	0	84	0	1	0	11	0	3	1	32	1	17	0	6	1	61	0	7	1	8	1	15	0	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
52	0	20	0	1	84	0	1	1	11	0	3	1	32	1	17	0	6	1	61	0	7	0	8	0	15	0	10	0	34	1	12	1	40	0	19	0	26	0	70	0	28	0	
53	1	20	0	0	84	1	1	1	11	1	3	1	32	0	17	1	6	1	61	1	7	1	8	1	15	1	10	1	34	1	12	1	40	0	19	1	26	1	70	1	28	1	
54	0	20	0	1	84	0	1	1	11	0	3	1	32	1	17	0	6	1	61	0	7	0	8	0	15	0	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
55	0	20	0	1	84	0	1	0	11	0	3	1	32	1	17	0	6	1	61	0	7	0	8	1	15	0	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
56	0	20	0	1	84	0	1	1	11	0	3	1	32	0	17	0	6	1	61	0	7	1	8	0	15	0	10	0	34	0	12	0	40	0	19	0	26	0	70	0	28	0	
57	0	20	0	0	84	0	1	1	11	0	3	1	32	0	17	0	6	1	61	0	7	1	8	1	15	0	10	0	34	0	12	0	40	0	19	0	26	0	70	0	28	0	
58	0	20	0	1	84	0	1	1	11	0	3	1	32	1	17	0	6	1	61	0	7	1	8	0	15	0	10	0	34	0	12	1	40	0	19	0	26	0	70	0	28	0	
59	1	20	0	1	84	1	1	1	11	1	3	1	32	1	17	1	6	1	61	1	7	1	8	1	15	1	10	1	34	1	12	1	40	1	19	1	26	1	70	1	28	1	
60	0	20	0	1	1	0	3	0	32	1	6	0	61	0	7	1	8	1	68	0	15	0	10	0	34	1	12	0	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
61	1	20	0	1	1	0	3	1	32	1	6	0	61	1	7	1	8	0	68	1	15	1	10	1	34	1	12	1	40	1	43	1	19	1	17	1	83	1	70	1	28	1	
62	1	20	0	0	1	0	3	1	32	1	6	0	61	1	7	1	8	0	68	1	15	1	10	1	34	1	12	1	40	1	43	1	19	1	17	1	83	1	70	1	28	1	
63	0	20	0	1	1	1	3	1	32	0	6	0	61	0	7	0	8	1	68	0	15	0	10	0	34	0	12	1	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
64	1	20	0	0	1	1	3	1	32	0	6	0	61	1	7	1	8	0	68	0	15	1	10	0	34	1	12	1	40	1	43	0	19	1	17	0	83	1	70	1	28	1	
65	0	20	0	0	1	0	3	1	32	1	6	1	61	0	7	0	8	1	68	0	15	0	10	0	34	0	12	0	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
66	0	20	0	1	1	0	3	1	32	1	6	0	61	0	7	0	8	0	68	0	15	0	10	0	34	0	12	1	40	0	43	0	19	0	17	0	83	1	70	0	28	0	
67	1	20	0	0	1	0	3	1	32	0	6	1	61	1	7	1	8	0	68	1	15	1	10	1	34	1	12	1	40	1	43	1	19	1	17	1	83	1	70	1	28	1	
68	1	20	0	1	1	0	3	1	32	1	6	1	61	1	7	1	8	1	68	1	15	1	10	0	34	1	12	1	40	1	43	0	19	1	17	1	83	1	70	1	28	1	
69	0	20	0	0	1	0	3	1	32	1	6	1	61	0	7	1	8	0	68	0	15	0	10	0	34	0	12	1	40	0	43	0	19	0	17	0	83	1	70	0	28	0	
70	1	20	0	0	1	0	3	1	32	1	6	0	61	1	7	1	8	1	68	1	15	1	10	1	34	1	12	0	40	1	43	1	19	1	17	1	83	1	70	1	28	1	
71	1	20	0	1	1	0	3	1	32	1	6	0	61	1	7	1	8	0	68	1	15	0	10	1	34	1	12	1	40	0	43	1	19	1	17	1	83	1	70	1	28	1	
72	1	20	0	1	1	0	3	1	32	0	6	1	61	1	7	1	8	1	68	0	15	0	10	0	34	1	12	1	40	0	43	0	19	1	17	0	83	0	70	1	28	1	
73	0	20	0	0	1	0	3	1	32	0	6	1	61	0	7	1	8	0	68	0	15	0	10	0	34	0	12	1	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
74	1	20	0	0	1	0	3	1	32	1	6	0	61	1	7	1	8	1	68	1	15	1	10	0	34	1	12	1	40	0	43	0	19	1	17	0	83	1	70	1	28	1	
75	0	20	0	1	1	0	3	1	32	1	6	0	61	0	7	1	8	0	68	0	15	0	10	0	34	0	12	0	40	0	43	0	19	0	17	0	83	1	70	0	28	0	
76	0	20	0	1	1	0	3	1	32	1	6	0	61	1	7	0	8	1	68	0	15	1	10	0	34	0	12	1	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
77	0	20	0	0	1	0	3	1	32	1	6	0	61	0	7	0	8	0	68	0	15	0	10	0	34	0	12	1	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
78	0	20	0	0	1	1	3	1	32	1	6	1	61	0	7	0	8	1	68	0	15	0	10	0	34	0	12	0	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
79	0	20	0	1	1	0	3	1	32	0	6	1	61	0	7	1	8	1	68	0	15	0	10	0	34	0	12	1	40	0	43	0	19	0	17	0	83	0	70	0	28	0	
80	1	20	0	1	31	1	1	0	3	1	32	1	6	1	15	1	7	1	8	1	68	1	53	1	10	1	69	1	34	1	12	1	19	1	4	1	40	1	70	1	28	1	
81	0	20	0	0	31	0	1	1	3	1	32	0	6	1	15	0	7	0	8	0	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	1	40	0	70	0	28	0	
82	1	20	0	1	31	1	1	0	3	1	32	0	6	1	15	1	7	1	8	1	68	1	53	1	10	1	69	1	34	1	12	1	19	1	4	1	40	1	70	1	28	1	
83	0	20	0	1	31	0	1	1	3	1	32	1	6	1	15	0	7	0	8	0	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	1	40	0	70	0	28	0	
84	0	20	0	0	31	0	1	0	3	1	32	1	6	1	15	0	7	1	8	0	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	1	40	0	70	0	28	0	
85	0	20	0	0	31	0	1	0	3	1	32	1	6	1	15	0	7	1	8	1	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	1	40	0	70	0	28	0	
86	0	20	0	1	31	0	1	0	3	1	32	1	6	1	15	0	7	0	8	1	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	0	40	0	70	0	28	0	
87	0	20	0	0	31	0	1	0	3	1	32	1	6	1	15	0	7	0	8	0	68	0	53	0	10	0	69	0	34	0	12	0	19	0	4	0	40	0	70	0	28	0	
88	1	20	0	1	31	0	1	1	3	1	32	0	6	1	15	1	7	1	8	1	68	1	53	1	10	1	69	1	34	1	12	1	19	1	4	1	40	1	70	1	28	1	
89	0	20	0	0	31	0	1	0	3	1	32	0	6	1	15	1	7	0	8	0	68	1	53	1	10	0	69	1	34	1	12	1	19	1	4	1	40	0	70	0	28	1	
90	1	20	0	1	31	1	1	0	3	1	32	1	6	1	15	1	7	1	8	1	68	1	53	1	10	1	69	1	34	1	12	1	19	1	4	1	40	1	70	1	28	1	
91	0	20	0	0	31	0	1	0	3	1	32	1	6	0	15	0	7	0	8	0	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	1	40	0	70	0	28	0	
92	1	20	0	1	31	0	1	0	3	1	32	0	6	0	15	1	7	1	8	1	68	1	53	1	10	1	69	1	34	1	12	0	19	1	4	0	40	1	70	0	28	1	
93	0	20	0	0	31	0	1	0	3	1	32	0	6	0	15	0	7	0	8	0	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	1	40	0	70	0	28	0	
94	1	20	0	0	31	0	1	0	3	1	32	1	6	0	15	1	7	1	8	1	68	1	53	1	10	1	69	1	34	1	12	1	19	1	4	1	40	1	70	1	28	1	
95	1	20	0	1	31	1	1	0	3	1	32	1	6	0	15	1	7	0	8	0	68	1	53	1	10	1	69	1	34	1	12	1	19	1	4	1	40	1	70	1	28	1	
96	0	20	0	0	31	1	1	0	3	1	32	1	6	1	15	0	7	1	8	1	68	0	53	0	10	0	69	0	34	0	12	0	19	0	4	1	40	0	70	0	28	0	
97	0	20	0	1	31	0	1	0	3	1	32	1	6	0	15	0	7	1	8	0	68	0	53	0	10	0	69	0	34	0	12	1	19	0	4	1	40	1	70	0	28	0	
98	1	20	0	0	31	1	1	1	3	1	32	1	6	1	15	1	7	1	8	1	68	1	53	1	10	1	69	1	34	1	12	1	19	1	4	1	40	1	70	1	28	1	
99	1	20	0	0	31	1	1	1	3	1	32	1	6	1	15	1	7	1	8	0	68	1	53	1	10	0	69	1	34	1	12	0	19	1	4	1	40	1	70	1	28	1	
100	0	20	0	1	47	0	1	1	3	1	4	0	17	0	6	0	23	0	15	0	7	0	8	1	10	0	32	1	34	0	12	0	19	0	40	0	35	0	58	0	28	0	
101	1	20	0	1	47	0	1	0	3	1	4	1	17	1	6	0	23	0	15	0	7	0	8	0	10	0	32	1	34	1	12	1	19	1	40	1	35	1	58	1	28	1	
102	0	20	0	0	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	0	8	1	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
103	0	20	0	1	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	0	8	0	10	0	32	0	34	0	12	0	19	0	40	0	35	0	58	0	28	0	
104	0	20	0	1	47	0	1	0	3	1	4	0	17	0	6	0	23	0	15	0	7	0	8	1	10	0	32	0	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
105	0	20	0	0	47	0	1	1	3	1	4	1	17	0	6	1	23	0	15	0	7	0	8	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
106	0	20	0	0	47	0	1	1	3	1	4	0	17	0	6	0	23	0	15	0	7	1	8	1	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
107	0	20	0	1	47	0	1	1	3	1	4	0	17	0	6	0	23	0	15	0	7	0	8	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
108	0	20	0	1	47	1	1	1	3	1	4	0	17	1	6	0	23	0	15	0	7	0	8	1	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
109	0	20	0	0	47	0	1	1	3	1	4	1	17	0	6	0	23	0	15	0	7	0	8	0	10	0	32	1	34	0	12	0	19	0	40	0	35	0	58	0	28	0	
110	1	20	0	1	47	1	1	0	3	1	4	1	17	0	6	1	23	1	15	1	7	1	8	1	10	1	32	1	34	1	12	1	19	1	40	1	35	1	58	0	28	1	
111	0	20	0	0	47	0	1	0	3	1	4	0	17	0	6	1	23	0	15	1	7	0	8	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
112	0	20	0	0	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	0	8	1	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
113	1	20	0	1	47	1	1	1	3	1	4	1	17	1	6	0	23	1	15	1	7	1	8	0	10	0	32	1	34	1	12	1	19	1	40	1	35	1	58	1	28	1	
114	1	20	0	0	47	1	1	0	3	1	4	1	17	1	6	0	23	1	15	1	7	0	8	1	10	1	32	1	34	1	12	0	19	1	40	1	35	1	58	1	28	1	
115	0	20	0	0	47	0	1	0	3	1	4	1	17	0	6	0	23	0	15	0	7	1	8	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
116	0	20	0	0	47	0	1	0	3	1	4	1	17	0	6	0	23	0	15	0	7	0	8	1	10	0	32	1	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
117	0	20	0	1	47	0	1	0	3	1	4	0	17	0	6	0	23	0	15	0	7	0	8	0	10	0	32	0	34	0	12	1	19	0	40	0	35	0	58	0	28	0	
118	0	20	0	1	47	0	1	0	3	1	4	1	17	0	6	0	23	0	15	0	7	0	8	1	10	0	32	0	34	0	12	0	19	0	40	0	35	0	58	0	28	0	
119	1	20	0	0	47	1	1	1	3	1	4	1	17	1	6	1	23	1	15	1	7	1	8	1	10	1	32	0	34	1	12	1	19	1	40	1	35	1	58	1	28	1	
120	0	20	0	1	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	1	8	0	53	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	28	0	
121	1	20	0	0	47	1	1	1	3	1	4	1	17	1	6	1	23	0	15	1	7	1	8	0	53	1	10	1	32	1	34	1	12	1	19	1	40	1	35	1	28	1	
122	0	20	0	1	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	1	8	1	53	0	10	0	32	1	34	0	12	1	19	0	40	0	35	1	28	0	
123	0	20	0	0	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	0	8	0	53	0	10	0	32	0	34	0	12	0	19	0	40	0	35	0	28	0	
124	0	20	0	1	47	0	1	1	3	1	4	1	17	0	6	1	23	0	15	0	7	0	8	0	53	0	10	0	32	0	34	0	12	1	19	0	40	0	35	0	28	0	
125	0	20	0	1	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	1	8	1	53	0	10	0	32	1	34	0	12	0	19	0	40	0	35	0	28	0	
126	1	20	0	0	47	0	1	1	3	1	4	1	17	0	6	1	23	1	15	1	7	1	8	1	53	1	10	0	32	1	34	1	12	1	19	1	40	1	35	1	28	1	
127	1	20	0	1	47	1	1	1	3	1	4	1	17	1	6	1	23	1	15	1	7	1	8	0	53	1	10	1	32	1	34	1	12	1	19	1	40	1	35	1	28	1	
128	0	20	0	0	47	0	1	0	3	1	4	1	17	0	6	1	23	1	15	0	7	0	8	0	53	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	28	0	
129	1	20	0	1	47	1	1	1	3	1	4	1	17	1	6	1	23	0	15	1	7	1	8	1	53	0	10	1	32	0	34	1	12	1	19	1	40	1	35	1	28	1	
130	1	20	0	0	47	0	1	0	3	1	4	0	17	0	6	1	23	0	15	1	7	0	8	1	53	1	10	1	32	1	34	1	12	0	19	1	40	1	35	1	28	1	
131	1	20	0	0	47	1	1	1	3	1	4	1	17	0	6	1	23	0	15	1	7	1	8	0	53	1	10	1	32	1	34	1	12	1	19	1	40	1	35	1	28	1	
132	1	20	0	1	47	1	1	0	3	1	4	1	17	1	6	1	23	1	15	1	7	1	8	0	53	1	10	1	32	1	34	1	12	1	19	1	40	1	35	1	28	1	
133	0	20	0	1	47	0	1	0	3	1	4	1	17	0	6	1	23	1	15	0	7	1	8	1	53	0	10	0	32	0	34	0	12	1	19	0	40	0	35	0	28	0	
134	0	20	0	1	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	1	8	1	53	0	10	0	32	0	34	0	12	0	19	0	40	0	35	0	28	0	
135	1	20	0	0	47	1	1	1	3	1	4	1	17	1	6	1	23	1	15	1	7	1	8	0	53	1	10	1	32	1	34	1	12	1	19	1	40	1	35	1	28	1	
136	1	20	0	1	47	1	1	0	3	1	4	1	17	0	6	1	23	1	15	0	7	0	8	0	53	1	10	0	32	1	34	1	12	1	19	0	40	1	35	0	28	1	
137	0	20	0	0	47	0	1	0	3	1	4	0	17	0	6	1	23	0	15	0	7	1	8	1	53	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	28	0	
138	0	20	0	0	47	0	1	0	3	1	4	1	17	0	6	1	23	0	15	0	7	0	8	0	53	0	10	0	32	1	34	0	12	1	19	0	40	0	35	0	28	0	
139	1	20	0	1	47	1	1	0	3	1	4	0	17	0	6	1	23	0	15	1	7	0	8	1	53	1	10	1	32	1	34	1	12	1	19	1	40	1	35	1	28	1	
140	0	20	0	0	1	0	2	1	3	1	4	1	17	1	6	1	23	1	47	1	7	1	8	1	10	1	32	1	34	1	12	1	15	0	40	1	35	0	28	0	19	1	
141	1	20	0	1	1	0	2	1	3	1	4	1	17	1	6	1	23	1	47	1	7	1	8	1	10	1	32	0	34	1	12	1	15	1	40	1	35	1	28	1	19	1	
142	0	20	0	0	1	1	2	0	3	1	4	0	17	0	6	1	23	1	47	0	7	1	8	0	10	0	32	1	34	0	12	0	15	0	40	1	35	0	28	0	19	0	
143	0	20	0	1	1	0	2	0	3	1	4	1	17	0	6	1	23	0	47	0	7	0	8	0	10	0	32	1	34	0	12	1	15	0	40	0	35	0	28	0	19	0	
144	1	20	0	0	1	1	2	0	3	1	4	1	17	0	6	1	23	1	47	0	7	1	8	1	10	0	32	1	34	1	12	1	15	1	40	1	35	1	28	1	19	0	
145	0	20	0	0	1	0	2	0	3	1	4	1	17	0	6	1	23	0	47	1	7	1	8	1	10	0	32	1	34	1	12	1	15	1	40	1	35	0	28	1	19	1	
146	0	20	0	0	1	1	2	1	3	1	4	0	17	0	6	1	23	0	47	1	7	1	8	0	10	0	32	0	34	0	12	1	15	1	40	1	35	0	28	0	19	0	
147	1	20	0	1	1	0	2	0	3	1	4	1	17	1	6	1	23	1	47	1	7	0	8	0	10	0	32	1	34	1	12	1	15	1	40	1	35	1	28	1	19	1	
148	1	20	0	1	1	0	2	0	3	1	4	1	17	1	6	1	23	1	47	1	7	1	8	1	10	1	32	1	34	1	12	0	15	1	40	1	35	1	28	1	19	1	
149	1	20	0	0	1	1	2	0	3	1	4	1	17	1	6	1	23	1	47	0	7	1	8	0	10	0	32	0	34	1	12	0	15	1	40	1	35	0	28	1	19	0	
150	0	20	0	0	1	0	2	0	3	1	4	1	17	0	6	1	23	1	47	0	7	1	8	1	10	0	32	1	34	0	12	1	15	0	40	0	35	0	28	0	19	0	
151	0	20	0	1	1	0	2	0	3	1	4	0	17	0	6	1	23	0	47	0	7	0	8	0	10	0	32	1	34	0	12	1	15	0	40	0	35	0	28	0	19	0	
152	1	20	0	1	1	0	2	0	3	1	4	1	17	1	6	1	23	1	47	1	7	1	8	1	10	1	32	1	34	1	12	1	15	1	40	1	35	1	28	1	19	1	
153	0	20	0	0	1	0	2	0	3	1	4	1	17	0	6	1	23	0	47	0	7	1	8	0	10	0	32	1	34	0	12	1	15	0	40	0	35	0	28	0	19	0	
154	0	20	0	0	1	0	2	0	3	1	4	1	17	0	6	1	23	0	47	0	7	0	8	1	10	0	32	1	34	0	12	0	15	0	40	0	35	0	28	0	19	0	
155	1	20	0	1	1	0	2	0	3	1	4	1	17	0	6	1	23	1	47	0	7	1	8	0	10	0	32	0	34	1	12	1	15	1	40	0	35	0	28	1	19	1	
156	1	20	0	0	1	0	2	0	3	1	4	1	17	0	6	1	23	1	47	0	7	1	8	1	10	1	32	0	34	1	12	1	15	0	40	1	35	1	28	1	19	1	
157	0	20	0	1	1	0	2	0	3	1	4	1	17	0	6	1	23	1	47	0	7	0	8	0	10	0	32	1	34	0	12	0	15	0	40	0	35	0	28	0	19	0	
158	0	20	0	0	1	0	2	0	3	1	4	1	17	0	6	1	23	0	47	0	7	0	8	1	10	0	32	1	34	0	12	1	15	0	40	0	35	0	28	0	19	0	
159	0	20	0	1	1	0	2	0	3	1	4	1	17	0	6	1	23	0	47	0	7	0	8	0	10	0	32	1	34	0	12	1	15	0	40	0	35	0	28	0	19	0	
